"","X1ha.Plot.Number","Sampling.Period","Site.Name","siteyear","richness","shannon","berger","wd.nbsp","wd.sing.sp","wd.FEve","wd.FDis","wd.RaoQ","wd.wd","PD","SR","TEAM_mpd","TEAM_mpd_with_abundance","TEAM_mntd","phy_ent","TEAM_mntd_with_abundance","Species","D","Dstar","Lambda","Dplus","sd.Dplus","SDplus","ED","EDstar","EDplus","PlotBiomass.kg","PlotCarbon.tonnes","Reserve_size.sqkm","Continent","Country","Precip_mean.mm","Precip_CV","Elevation","Distance_to_forest_edge","Latitude","Longitude","Annual_Evapotranspiration"
"12","VG-BBS-2",2013.01,"Bukit Barisan","VG-BBS-2 2013.01",85,3.69838323,0.15031315,85,84,0.400105741868031,0.614775207308686,0.656446375142172,0.572772081392543,9684.109328,85,487.751680682353,461.209318780113,174.350524952941,3.30419888621572,197.05372540501,85,439.141178130677,459.89407870446,12443.3025418058,491.609624613445,9.49899668932931,41786.8180921429,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","VG-BBS-2",2014.01,"Bukit Barisan","VG-BBS-2 2014.01",86,3.69385472,0.15010142,86,85,0.406407992698702,0.605739817892365,0.641248018910343,0.573176064785047,9729.387107,86,487.179581576471,459.513940858066,171.412340430233,3.30032280116932,194.72237843002,86,439.685608622058,460.783678915239,12826.2705864869,493.596023240766,9.43691498713321,42449.2579987059,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","VG-BBS-2",2015.01,"Bukit Barisan","VG-BBS-2 2015.01",86,3.69303652,0.15090543,86,85,0.408149773706105,0.606237975777434,0.639979755571015,0.572871498929634,9729.387107,86,487.179581576471,460.285646643126,171.412340430233,3.29556379092368,194.80816971831,86,439.61458317187,460.859842001055,12826.2705864869,493.596023240766,9.43691498713321,42449.2579987059,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","VG-BBS-3",2009.01,"Bukit Barisan","VG-BBS-3 2009.01",74,3.64127708,0.14945652,74,74,0.48777462571832,0.920779775087904,1.19417370061695,0.548435020944061,8086.993484,73,487.864984888128,476.074330363909,168.349955712329,3.28652134969575,214.60586802514,73,487.483416056398,511.697838930534,12382.5276764932,491.387499838661,10.3404707270352,35871.2874882222,496.530391750682,495.180387692304,495.397820021338,215684.25,118.63,3560,"Asia","Indonesia",2871.332897,0.145998519,31,0.1,NA,NA,NA
"16","VG-BBS-3",2010.01,"Bukit Barisan","VG-BBS-3 2010.01",74,3.63393586,0.14705882,74,74,0.486020385633126,0.916814484760195,1.18990215638739,0.550068120153515,8086.993484,73,487.864984888128,475.851693774001,168.349955712329,3.28022000159417,215.444916228022,73,487.351857835013,511.564973064841,12382.5276764932,491.387499838661,10.3404707270352,35871.2874882222,496.530391750682,495.180387692304,495.397820021338,223417.41,122.88,3560,"Asia","Indonesia",2871.332897,0.145998519,31,0.1,-5.25,104.167,141.5625745
"17","VG-BBS-3",2011.01,"Bukit Barisan","VG-BBS-3 2011.01",75,3.63581677,0.14322917,75,75,0.494820115096058,0.906772462934663,1.17198514837308,0.550384099818788,8321.715698,74,490.785276026287,475.552955201965,172.418799932432,3.2869154990116,215.31532631016,74,487.252659509799,511.165326878053,12328.7421558286,490.861634764161,10.2626134088823,36323.7609725479,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","VG-BBS-3",2012.01,"Bukit Barisan","VG-BBS-3 2012.01",76,3.64582765,0.13888889,76,76,0.495080039491228,0.895096538040496,1.14791650062583,0.550205516725794,8369.17791,75,491.555060434595,475.863445012353,171.385541586667,3.29155249765069,214.519318062338,75,485.353442264556,508.64572839294,12273.8241294383,490.307193039279,10.1863217871146,36773.0394779459,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","VG-BBS-3",2013.01,"Bukit Barisan","VG-BBS-3 2013.01",77,3.65690404,0.13033175,77,77,0.482905769227833,0.867861984181661,1.10300373831322,0.55207307994648,8436.886246,76,490.537123507719,475.481390217226,170.912266986842,3.29196536266627,212.857794245742,76,485.178651292196,507.38797851011,12272.5944039293,490.041646285965,10.1115429561853,37243.1651177333,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","VG-BBS-3",2014.01,"Bukit Barisan","VG-BBS-3 2014.01",78,3.67301242,0.12643678,78,78,0.47914847991193,0.855274126696663,1.07818336701017,0.551896740715895,8561.504982,77,491.34343449419,474.99660133691,171.929477441558,3.30510367007923,210.917430692671,77,484.709532603677,506.352909870034,12285.2079041308,489.222800595352,10.0382264836991,37670.1556458421,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","VG-BBS-3",2015.01,"Bukit Barisan","VG-BBS-3 2015.01",80,3.70017944,0.12276786,80,80,0.459308611407092,0.846725612667129,1.06636110952949,0.553806440654943,8982.801277,79,492.050608821162,475.39829196083,178.242561379747,3.33877958633408,210.751919818807,79,485.02562866615,506.000950135986,12136.860369563,488.774055483285,9.89579038027512,38613.1503831795,496.530391750682,495.180387692304,495.397820021338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","VG-BBS-4",2009.01,"Bukit Barisan","VG-BBS-4 2009.01",81,3.54975799,0.22022472,81,79,0.507226992355428,0.576099880370556,0.546301703549711,0.593057338321469,8706.009688,79,481.552938310289,432.674594988657,168.031849329114,3.09093384663379,159.630954651584,79,430.233016384287,460.764370513379,13819.8948069071,487.718188112301,9.89579038027512,38529.7368608718,496.530391750682,495.180387692304,495.397820021338,405802.41,223.19,3560,"Asia","Indonesia",2871.332897,0.145998519,197,1.7,NA,NA,NA
